"","year","vote","race","language","interview","gender","turnout"
"5462","2012","2. Republican","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","3. Voted (registered)"
"5463","2012","4. Other (incl. 3d/minor party candidates and write-ins)","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","3. Voted (registered)"
"5464","2012","1. Democrat","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","1. Male","3. Voted (registered)"
"5465","2012","2. Republican","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","3. Voted (registered)"
"5466","2012","1. Democrat","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","1. Male","3. Voted (registered)"
"5467","2012","2. Republican","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","3. Voted (registered)"
"5468","2012","7. Did not vote or voted but not for president (exc.1972)","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","1. Male","3. Voted (registered)"
"5469","2012","7. Did not vote or voted but not for president (exc.1972)","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","1. Male","1. Not registered, and did not vote"
"5470","2012","7. Did not vote or voted but not for president (exc.1972)","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","1. Not registered, and did not vote"
"5471","2012","2. Republican","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","1. Male","3. Voted (registered)"
"5472","2012","7. Did not vote or voted but not for president (exc.1972)","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","1. Not registered, and did not vote"
"5473","2012","1. Democrat","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","3. Voted (registered)"
"5474","2012","1. Democrat","5. Hispanic (1966-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","3. Voted (registered)"
"5475","2012","7. Did not vote or voted but not for president (exc.1972)","5. Hispanic (1966-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","1. Male","1. Not registered, and did not vote"
"5476","2012","7. Did not vote or voted but not for president (exc.1972)","6. Other or multiple races, non-Hispanic (1968-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","1. Not registered, and did not vote"
"5477","2012","7. Did not vote or voted but not for president (exc.1972)","6. Other or multiple races, non-Hispanic (1968-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","1. Male","1. Not registered, and did not vote"
"5478","2012","1. Democrat","6. Other or multiple races, non-Hispanic (1968-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","1. Male","3. Voted (registered)"
"5479","2012","1. Democrat","6. Other or multiple races, non-Hispanic (1968-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","1. Male","3. Voted (registered)"
"5480","2012","2. Republican","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","3. Voted (registered)"
"5481","2012","1. Democrat","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","1. Male","3. Voted (registered)"
"5482","2012","7. Did not vote or voted but not for president (exc.1972)","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","2. Registered, but did not vote"
"5483","2012","2. Republican","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","1. Male","3. Voted (registered)"
"5484","2012","2. Republican","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","3. Voted (registered)"
"5485","2012","1. Democrat","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","3. Voted (registered)"
"5486","2012","1. Democrat","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","3. Voted (registered)"
"5487","2012","1. Democrat","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","1. Male","3. Voted (registered)"
"5488","2012","1. Democrat","6. Other or multiple races, non-Hispanic (1968-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","3. Voted (registered)"
"5489","2012","1. Democrat","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","3. Voted (registered)"
"5490","2012","1. Democrat","6. Other or multiple races, non-Hispanic (1968-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","1. Male","3. Voted (registered)"
"5491","2012","1. Democrat","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","3. Voted (registered)"
"5492","2012","1. Democrat","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","3. Voted (registered)"
"5493","2012","2. Republican","1. White non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","3. Voted (registered)"
"5494","2012","1. Democrat","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","1. Male","3. Voted (registered)"
"5495","2012","1. Democrat","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","3. Voted (registered)"
"5496","2012","1. Democrat","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","3. Voted (registered)"
"5497","2012","1. Democrat","6. Other or multiple races, non-Hispanic (1968-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","3. Voted (registered)"
"5498","2012","1. Democrat","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","3. Voted (registered)"
"5499","2012","1. Democrat","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","1. Male","3. Voted (registered)"
"5500","2012","1. Democrat","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","1. Male","3. Voted (registered)"
"5501","2012","1. Democrat","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","3. Voted (registered)"
"5502","2012","1. Democrat","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","3. Voted (registered)"
"5503","2012","1. Democrat","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","1. Male","3. Voted (registered)"
"5504","2012","1. Democrat","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","1. Male","3. Voted (registered)"
"5505","2012","1. Democrat","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","3. Voted (registered)"
"5506","2012","7. Did not vote or voted but not for president (exc.1972)","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","2. Registered, but did not vote"
"5507","2012","1. Democrat","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","3. Voted (registered)"
"5508","2012","1. Democrat","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","1. Male","3. Voted (registered)"
"5509","2012","1. Democrat","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","3. Voted (registered)"
"5510","2012","1. Democrat","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","3. Voted (registered)"
"5511","2012","1. Democrat","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","1. Male","3. Voted (registered)"
"5512","2012","1. Democrat","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","3. Voted (registered)"
"5513","2012","1. Democrat","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","1. Male","3. Voted (registered)"
"5514","2012","1. Democrat","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","3. Voted (registered)"
"5515","2012","1. Democrat","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","3. Voted (registered)"
"5516","2012","1. Democrat","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","2. Female","3. Voted (registered)"
"5517","2012","1. Democrat","2. Black non-Hispanic (1948-2012)","0. IW conducted entirely in English; 2008,2012: beginning language","0. All personal","1. Male","3. Voted (registered)"
